0.000000	-0.000100
0.001000	0.000899
0.002000	0.001897
0.003000	0.002893
0.004000	0.003888
0.005000	0.004881
0.006000	0.005872
0.007000	0.006862
0.008000	0.007850
0.009000	0.008836
0.010000	0.009821
0.011000	0.010803
0.012000	0.011784
0.013000	0.012763
0.014000	0.013739
0.015000	0.014714
0.016000	0.015687
0.017000	0.016658
0.018000	0.017627
0.019000	0.018593
0.020000	0.019558
0.021000	0.020521
0.022000	0.021481
0.023000	0.022439
0.024000	0.023395
0.025000	0.024348
0.026000	0.025299
0.027000	0.026248
0.028000	0.027195
0.029000	0.028139
0.030000	0.029080
0.031000	0.030020
0.032000	0.030956
0.033000	0.031890
0.034000	0.032822
0.035000	0.033751
0.036000	0.034677
0.037000	0.035601
0.038000	0.036522
0.039000	0.037440
0.040000	0.038356
0.041000	0.039269
0.042000	0.040179
0.043000	0.041086
0.044000	0.041991
0.045000	0.042892
0.046000	0.043791
0.047000	0.044686
0.048000	0.045579
0.049000	0.046469
0.050000	0.047355
0.051000	0.048239
0.052000	0.049119
0.053000	0.049997
0.054000	0.050871
0.055000	0.051742
0.056000	0.052610
0.057000	0.053474
0.058000	0.054336
0.059000	0.055194
0.060000	0.056049
0.061000	0.056900
0.062000	0.057748
0.063000	0.058593
0.064000	0.059435
0.065000	0.060273
0.066000	0.061107
0.067000	0.061938
0.068000	0.062765
0.069000	0.063589
0.070000	0.064410
0.071000	0.065226
0.072000	0.066040
0.073000	0.066849
0.074000	0.067655
0.075000	0.068457
0.076000	0.069256
0.077000	0.070050
0.078000	0.070841
0.079000	0.071628
0.080000	0.072412
0.081000	0.073191
0.082000	0.073967
0.083000	0.074739
0.084000	0.075507
0.085000	0.076271
0.086000	0.077031
0.087000	0.077787
0.088000	0.078539
0.089000	0.079287
0.090000	0.080031
0.091000	0.080771
0.092000	0.081506
0.093000	0.082238
0.094000	0.082966
0.095000	0.083689
0.096000	0.084409
0.097000	0.085124
0.098000	0.085835
0.099000	0.086541
0.100000	0.087244
0.101000	0.087942
0.102000	0.088636
0.103000	0.089325
0.104000	0.090010
0.105000	0.090691
0.106000	0.091368
0.107000	0.092040
0.108000	0.092707
0.109000	0.093371
0.110000	0.094029
0.111000	0.094684
0.112000	0.095333
0.113000	0.095979
0.114000	0.096620
0.115000	0.097256
0.116000	0.097888
0.117000	0.098515
0.118000	0.099137
0.119000	0.099755
0.120000	0.100368
0.121000	0.100977
0.122000	0.101581
0.123000	0.102180
0.124000	0.102775
0.125000	0.103365
0.126000	0.103950
0.127000	0.104531
0.128000	0.105106
0.129000	0.105677
0.130000	0.106243
0.131000	0.106805
0.132000	0.107361
0.133000	0.107913
0.134000	0.108460
0.135000	0.109002
0.136000	0.109539
0.137000	0.110071
0.138000	0.110598
0.139000	0.111121
0.140000	0.111638
0.141000	0.112151
0.142000	0.112658
0.143000	0.113161
0.144000	0.113659
0.145000	0.114151
0.146000	0.114639
0.147000	0.115122
0.148000	0.115599
0.149000	0.116072
0.150000	0.116539
0.151000	0.117002
0.152000	0.117459
0.153000	0.117912
0.154000	0.118359
0.155000	0.118801
0.156000	0.119238
0.157000	0.119670
0.158000	0.120097
0.159000	0.120518
0.160000	0.120935
0.161000	0.121346
0.162000	0.121752
0.163000	0.122153
0.164000	0.122549
0.165000	0.122939
0.166000	0.123325
0.167000	0.123705
0.168000	0.124080
0.169000	0.124449
0.170000	0.124814
0.171000	0.125173
0.172000	0.125527
0.173000	0.125876
0.174000	0.126219
0.175000	0.126557
0.176000	0.126890
0.177000	0.127218
0.178000	0.127540
0.179000	0.127857
0.180000	0.128169
0.181000	0.128475
0.182000	0.128776
